,3,3,999919,99919,999991,999991,2,2,1,3,3,5,2,13,3,07,10,1,2,3,5,04,0,3,0,4,4,2,6,1,2,3,08,99999,2,99,  ,04,05,11, ,06,1,1,9999, ,1,05,232747,018722511,0,0,0,0,1,0
,3,3,999919,99919,999991,999991,2,2,2,3,3,5,2,09,2,04,06,1,2,2,1,01,0,3,0,4,1,1,4,2,1,3,04,99999,1,99,  ,04,05,11, ,09,1,1,9999, ,1,05,178152,018938191,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,1,1,5,2,13,2,07,09,1,1,1,6,04,0,3,0,4,1,2,3,1,2,3,02,99999,2,14,  ,04,03,11, ,06,1,1,9999, ,1,05,832354,018722511,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,1,1,5,2,13,1,07,09,1,1,1,3,02,0,3,0,4,4,2,3,1,2,3,08,99999,2,99,  ,04,03,11, ,03,1,1,9999, ,1,05,611408,018525009,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,1,1,8,2,13,2,07,09,1,8,1,3,02,0,3,0,4,4,2,3,1,2,3,08,99999,2,99,  ,04,03,11, ,03,1,1,9999, ,1,05,610900,018722511,0,0,0,0,1,0
,3,3,999919,99919,991999,999919,2,2,2,2,1,1,2,11,3,05,06,1,2,1,2,01,0,3,0,4,1,3,6,1,3,3,06,99999,2,15,  ,04,02,11, ,10,1,1,9999, ,1,05,608250,020025739,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,2,2,1,1,2,11,3,05,06,1,2,1,3,02,0,3,0,4,1,3,6,1,3,3,06,99999,2,15,  ,04,02,11, ,10,1,1,9999, ,1,05,524136,018722511,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,1,1,2,2,13,1,07,08,1,1,1,3,02,0,3,0,4,1,3,6,1,3,3,08,99999,2,99,  ,04,03,11, ,07,1,1,9999, ,1,05,060659,018722511,0,1,0,0,1,0
,3,3,999919,99919,991999,999919,2,2,1,1,1,5,2,13,3,07,02,1,1,1,4,03,0,3,0,4,1,3,4,1,3,3,06,99999,2,99,  ,04,03,11, ,05,1,1,9999, ,1,05,149702,020025739,0,0,0,0,1,0
,3,3,999919,99919,991999,999919,2,2,1,1,1,2,2,12,2,06,08,1,8,1,3,02,0,3,0,4,1,3,2,1,3,2,99,99999,2,99,  ,07,02,05, ,08,1,1,9999, ,1,05,286293,018722511,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,4,1,5,2,09,2,03,01,2,9,2,1,01,0,3,0,4,3,3,5,1,3,3,12,99999,2,99,  ,04,05,11, ,10,1,1,9999, ,1,05,258657,020025739,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,4,1,5,2,09,2,03,01,2,9,2,4,02,0,3,0,4,3,3,6,4,4,3,08,99999,2,99,  ,04,05,11, ,10,1,1,9999, ,1,05,267548,018722511,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,3,3,5,2,13,2,07,09,1,1,2,5,03,0,3,0,4,4,1,4,2,1,3,08,99999,2,99,  ,04,03,11, ,04,1,1,9999, ,1,05,510968,018722511,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,3,3,5,2,13,2,07,09,1,1,2,2,02,0,3,0,4,1,1,3,2,1,3,08,99999,2,99,  ,04,03,11, ,04,1,1,9999, ,1,05,651786,014632568,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,3,3,5,2,13,2,07,09,1,1,2,2,02,0,3,0,4,1,1,1,2,1,3,08,99999,2,99,  ,04,03,11, ,04,1,1,9999, ,1,05,946040,018722511,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,2,2,2,4,2,12,2,05,07,1,2,2,1,01,0,3,0,4,4,1,1,2,1,3,08,99999,2,99,  ,04,01,11, ,09,1,1,9999, ,1,05,286861,020792504,0,0,0,0,1,0
,3,3,999919,99919,991999,999919,2,2,2,2,2,3,2,12,2,05,07,1,2,2,4,02,0,3,0,4,4,3,1,1,3,1,99,01800,2,99,  ,80,01,07, ,09,1,1,0450, ,1,05,803343,020792504,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,2,2,2,1,2,10,2,06,07,1,2,1,1,01,0,3,0,4,1,1,2,2,1,1,99,02000,1,99,  ,80,04,07, ,08,1,1,2000, ,1,05,944826,015686945,0,0,0,0,0,0
,3,3,999919,99919,888888,999919,2,2,1,1,3,5,2,13,2,06,07,1,1,1,1,01,0,3,0,4,1,3,1,2,3,3,08,99999,2,99,  ,04,04,11, ,08,1,1,9999, ,1,05,183522,018722511,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,1,1,4,2,13,2,07,07,1,1,2,3,02,0,3,0,4,1,3,6,1,3,3,08,99999,2,99,  ,04,03,11, ,07,1,1,9999, ,1,05,869732,018717295,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,1,1,5,2,13,2,06,03,1,1,2,4,03,0,3,0,4,1,1,8,2,1,1,99,11797,2,99,  ,80,04,07, ,08,1,1,0000, ,1,05,632651,020753122,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,1,1,1,2,12,2,06,06,1,1,1,5,03,0,3,0,4,1,1,4,2,1,1,99,11797,1,99,  ,80,02,07, ,07,1,1,0000, ,1,05,761890,018938191,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,1,3,5,2,13,2,07,09,1,1,1,3,02,0,3,0,4,3,2,5,1,2,3,08,99999,2,99,  ,04,03,11, ,05,1,1,9999, ,1,05,322755,014632568,0,0,0,0,0,0
,3,3,888888,88888,888888,999919,2,2,1,1,1,5,2,13,2,07,08,1,1,1,1,01,0,3,0,4,1,2,8,1,2,3,08,99999,2,14,  ,04,03,11, ,06,1,1,9999, ,1,05,710190,018722511,0,0,0,0,0,0
,3,3,999919,99919,888888,999919,2,2,1,1,1,5,2,13,2,07,10,1,1,1,6,03,0,3,0,4,1,2,8,1,2,3,08,99999,2,99,  ,04,03,11, ,06,1,1,9999, ,1,05,138899,020792504,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,1,1,5,2,13,2,06,08,1,1,1,1,01,0,3,0,4,1,2,6,2,2,3,08,99999,1,99,  ,04,03,11, ,07,1,1,9999, ,1,05,934642,018938191,0,0,0,0,1,0
,3,3,999919,99919,991999,999919,2,2,1,1,1,4,2,12,2,07,08,1,1,1,5,03,0,3,0,4,1,3,3,1,3,3,08,99999,2,99,  ,04,03,11, ,07,1,1,9999, ,1,05,205818,018525009,0,0,0,0,0,0
,3,3,999919,99919,888888,999919,8,2,1,1,1,4,2,12,2,07,08,1,1,1,3,03,0,3,0,4,2,2,6,1,2,3,08,99999,2,14,  ,04,12,11, ,01,1,1,9999, ,8,05,951742,020025739,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,2,1,3,5,2,13,2,07,06,1,2,2,1,01,0,3,0,4,1,1,6,4,1,3,04,99999,2,99,  ,04,09,11, ,07,1,1,9999, ,1,05,785010,020932862,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,2,1,3,5,1,13,2,07,06,1,2,2,1,01,0,3,0,4,1,1,6,3,1,3,04,99999,1,99,  ,04,09,11, ,07,1,1,9999, ,1,05,576981,014632568,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,1,1,5,2,13,1,07,07,1,1,8,3,02,0,3,0,4,2,2,3,4,2,3,08,99999,2,99,  ,04,03,11, ,05,1,1,9999, ,1,05,566564,020025739,0,0,0,0,1,0
,3,3,999919,99919,991999,999919,2,2,1,1,1,1,2,13,1,06,08,1,1,1,7,04,0,3,0,4,1,3,6,1,3,3,02,99999,2,99,  ,04,02,11, ,08,1,1,9999, ,1,05,143541,018050222,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,2,4,2,1,2,11,2,04,03,2,9,2,3,02,0,3,0,4,1,1,3,2,1,3,08,99999,2,99,  ,04,05,11, ,08,1,1,9999, ,1,05,801922,018938191,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,2,2,2,4,2,08,1,04,05,2,9,2,2,02,0,3,0,4,1,1,3,2,1,1,99,01700,1,99,  ,30,05,07, ,10,1,1,0850, ,1,05,929435,020753122,0,0,0,0,0,0
,3,3,199999,99919,991999,999919,2,2,1,1,1,5,2,13,2,07,08,1,1,1,4,03,0,3,0,4,2,2,4,1,2,3,08,99999,2,99,  ,04,03,11, ,09,1,1,9999, ,1,05,985549,018938191,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,1,1,5,2,13,2,07,05,1,1,1,1,01,0,3,0,4,4,1,5,2,1,1,99,01147,2,99,  ,31,03,07, ,05,1,1,1147, ,1,05,834307,018938191,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,1,1,5,2,13,2,07,05,1,1,1,1,01,0,3,0,4,4,1,2,2,1,1,99,01147,2,99,  ,31,03,07, ,05,1,1,1147, ,1,05,662431,020932862,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,1,3,5,2,13,2,06,07,1,1,1,3,02,0,3,0,4,4,1,4,2,1,1,99,00900,2,17,  ,85,03,07, ,06,1,1,0300, ,1,05,739879,018938191,0,0,0,0,1,0
,3,3,999919,99919,999991,999919,2,2,1,1,1,5,2,13,2,06,08,1,1,1,5,03,0,3,0,4,1,1,1,2,1,3,08,99999,2,99,  ,04,02,11, ,08,1,1,9999, ,1,05,600460,017129884,0,0,0,0,1,0
,3,3,999919,99919,991999,999919,2,2,1,1,1,5,2,12,2,06,05,1,1,1,3,02,0,3,0,4,1,3,6,1,3,2,99,99999,2,99,  ,07,02,05, ,07,1,1,9999, ,1,05,891307,018525009,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,2,4,3,5,2,10,2,04,04,2,9,2,3,02,0,3,0,4,2,1,2,2,1,3,03,99999,1,99,  ,04,05,11, ,07,1,1,9999, ,1,05,872034,018938191,0,0,0,0,0,0
,3,3,999919,99919,999991,999991,2,2,2,3,3,2,2,09,3,04,04,2,9,2,3,02,0,3,0,4,2,1,4,2,1,3,03,99999,1,99,  ,04,05,11, ,07,1,1,9999, ,1,05,645309,020792504,0,1,0,0,1,0
,3,3,999919,99919,991999,999919,2,2,2,2,3,2,2,10,2,04,04,2,9,2,3,02,0,3,0,4,1,1,1,2,1,3,04,99999,2,99,  ,04,05,11, ,07,1,1,9999, ,1,05,737823,020792504,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,2,3,3,5,2,13,2,06,07,1,2,2,6,03,0,3,0,4,4,1,4,2,1,3,08,99999,2,99,  ,04,03,11, ,07,1,1,9999, ,1,05,836761,018938191,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,8,2,1,4,1,5,2,03,2,04,02,2,9,2,7,03,0,3,0,4,1,1,1,2,1,1,99,11797,2,99,  ,80,13,07, ,09,1,1,0000, ,8,05,477659,017129884,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,1,1,1,2,12,2,06,05,1,1,8,5,04,0,3,0,4,1,1,6,2,1,3,01,99999,1,99,  ,04,02,11, ,08,1,1,9999, ,1,05,937967,018938191,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,1,1,1,2,13,2,06,06,1,1,1,3,02,0,3,0,4,1,1,1,2,1,1,99,02100,1,99,  ,80,04,07, ,08,1,1,0700, ,1,05,562051,018938191,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,1,1,2,2,13,2,07,09,1,1,1,2,02,0,3,0,4,2,1,1,2,1,1,99,04330,2,14,  ,31,03,07, ,02,1,1,2165, ,1,05,460053,020792504,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,2,4,2,5,2,09,3,02,03,2,9,2,2,02,0,3,0,4,1,1,8,2,1,3,08,99999,1,99,  ,04,05,11, ,08,1,1,9999, ,1,05,181153,018722511,0,0,0,0,1,0
,3,3,999919,99919,991999,999919,2,2,2,4,3,1,2,09,2,02,03,2,9,2,3,02,0,3,0,4,1,1,4,2,1,1,99,01400,1,99,  ,30,05,07, ,08,1,1,0466, ,1,05,383467,020753122,0,0,0,0,0,0
,3,3,999919,99919,999991,999919,2,2,2,3,3,2,2,11,2,05,07,1,2,2,3,02,0,3,0,4,4,1,2,2,1,1,99,02600,1,99,  ,80,02,07, ,09,1,1,0866, ,1,05,926297,023964204,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,1,1,3,2,13,2,07,07,1,1,1,3,02,0,3,0,4,1,3,8,1,3,3,98,99999,2,99,  ,04,03,11, ,06,1,1,9999, ,1,06,498167,018722511,0,0,1,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,1,3,5,2,13,1,07,08,1,1,1,2,02,0,3,0,4,4,3,2,1,3,3,08,99999,2,99,  ,04,03,11, ,05,1,1,9999, ,1,06,642789,018722511,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,1,3,8,2,13,1,07,08,1,1,1,3,02,0,3,0,4,4,3,2,1,3,3,08,99999,2,99,  ,04,03,11, ,05,1,1,9999, ,1,06,720470,018722511,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,1,3,5,2,13,1,07,08,1,1,1,2,02,0,3,0,4,4,3,2,1,3,3,08,99999,2,99,  ,04,03,11, ,05,1,1,9999, ,1,06,891726,018722511,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,1,3,5,2,13,1,07,08,1,1,1,5,03,0,3,0,4,4,3,2,1,3,3,08,99999,2,99,  ,04,03,11, ,05,1,1,9999, ,1,06,237156,018722511,0,0,0,0,0,0
,3,3,999919,99919,999991,999919,2,2,2,3,3,2,2,10,2,03,04,2,9,2,3,02,0,3,0,4,1,1,4,2,1,3,04,99999,1,99,  ,04,05,11, ,09,1,1,9999, ,1,06,633729,018722511,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,2,3,3,5,2,08,2,04,05,1,2,2,3,02,0,3,0,4,1,1,2,2,1,3,08,99999,1,99,  ,04,05,11, ,09,1,1,9999, ,1,06,430708,021201053,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,2,2,2,5,2,11,2,06,07,1,1,1,5,03,0,3,0,4,1,3,6,1,3,2,99,99999,2,99,  ,07,02,05, ,08,1,1,9999, ,1,06,925131,028056678,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,1,1,2,2,11,2,06,08,1,1,1,5,04,0,3,0,4,1,3,4,1,3,3,02,99999,2,99,  ,04,02,11, ,08,1,1,9999, ,1,06,763008,018717295,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,2,2,2,5,2,11,2,05,07,1,2,2,3,02,0,3,0,4,1,3,6,1,3,3,08,99999,2,99,  ,04,02,11, ,08,1,1,9999, ,1,06,621578,028056678,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,1,3,1,2,11,2,06,07,1,2,2,5,04,0,3,0,4,1,3,2,1,3,3,02,99999,2,99,  ,04,02,11, ,08,1,1,9999, ,1,06,916396,015189042,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,2,4,2,4,2,08,1,04,05,2,9,2,2,02,0,3,0,4,1,1,6,2,1,1,99,03500,2,99,  ,80,05,07, ,08,1,1,1750, ,1,06,510334,015189042,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,2,4,2,4,2,08,1,04,06,2,9,2,2,02,0,3,0,4,1,1,1,2,1,1,99,03000,1,99,  ,80,05,07, ,08,1,1,1500, ,1,06,575694,021201053,0,0,0,0,0,0
,3,3,999919,99919,999119,999919,2,2,1,1,3,5,2,11,1,06,07,1,1,1,4,03,0,3,0,4,1,3,1,1,3,3,08,99999,2,99,  ,04,02,11, ,09,1,1,9999, ,1,06,817604,017302530,0,0,0,0,0,0
,3,3,999919,99919,999119,999919,2,2,1,1,3,5,2,11,1,06,07,1,1,1,4,04,0,3,0,4,1,3,2,1,3,3,08,99999,2,99,  ,04,02,11, ,09,1,1,9999, ,1,06,259112,018722511,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,1,3,5,2,11,1,06,07,1,1,1,6,04,0,3,0,4,1,3,3,1,3,3,08,99999,2,99,  ,04,02,11, ,09,1,1,9999, ,1,06,070553,015189042,0,0,0,0,0,0
,3,3,999919,99919,999119,999919,2,2,1,1,3,5,2,11,1,06,07,1,1,1,5,04,0,3,0,4,1,3,4,1,3,3,08,99999,2,99,  ,04,02,11, ,09,1,1,9999, ,1,06,936146,020753122,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,1,1,5,2,11,2,06,05,1,2,2,5,03,0,3,0,4,1,2,2,1,2,3,08,99999,1,99,  ,04,03,11, ,07,1,1,9999, ,1,06,534020,021201053,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,1,1,5,2,11,2,06,05,1,2,2,5,03,0,3,0,4,1,2,6,1,2,3,08,99999,2,99,  ,04,03,11, ,07,1,1,9999, ,1,06,772681,015189042,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,1,1,5,2,11,2,06,05,1,2,2,3,02,0,3,0,4,1,2,6,1,2,3,08,99999,2,99,  ,04,03,11, ,07,1,1,9999, ,1,06,685123,018722511,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,2,1,3,5,2,12,2,06,07,1,2,2,5,03,0,3,0,4,1,2,2,2,2,3,04,99999,2,99,  ,04,12,11, ,03,1,1,9999, ,1,06,050146,015189042,0,0,0,0,0,0
,3,3,999919,99919,999991,999919,2,2,2,1,3,2,2,12,2,06,07,1,2,2,5,03,0,3,0,4,1,2,2,2,2,1,99,11797,2,99,  ,80,12,07, ,03,1,1,0000, ,1,06,291385,016552704,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,1,1,5,2,12,2,07,09,1,1,1,7,04,0,3,0,4,1,3,5,1,3,3,08,99999,2,99,  ,04,03,11, ,06,1,1,9999, ,1,06,479116,018722511,0,0,0,0,0,0
,3,3,999919,99919,999991,999991,2,2,2,3,3,5,2,08,1,04,03,2,9,2,1,01,0,3,0,4,1,3,8,1,3,3,08,99999,2,99,  ,04,05,11, ,08,1,1,9999, ,1,06,992006,018722511,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,1,3,5,2,13,1,06,05,1,1,1,3,02,0,3,0,4,1,3,2,1,3,3,08,99999,2,99,  ,04,03,11, ,07,1,1,9999, ,1,06,460056,018722511,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,1,3,5,2,13,1,06,05,1,1,1,5,03,0,3,0,4,1,3,2,1,3,3,08,99999,2,99,  ,04,03,11, ,07,1,1,9999, ,1,06,059524,018722511,0,0,0,0,0,0
,3,3,999919,99919,991999,191199,2,2,2,4,2,5,2,11,2,05,07,2,9,2,4,03,0,3,0,4,1,1,4,2,1,3,03,99999,2,99,  ,04,02,11, ,09,1,1,9999, ,1,06,314203,021201053,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,1,3,1,2,12,1,06,07,1,1,1,4,03,0,3,0,4,1,3,2,1,3,3,08,99999,2,99,  ,04,03,11, ,06,1,1,9999, ,1,06,081703,018722511,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,1,3,1,2,12,1,06,07,1,1,1,5,03,0,3,0,4,1,3,2,1,3,3,08,99999,2,99,  ,04,03,11, ,06,1,1,9999, ,1,06,196628,018722511,0,0,0,0,0,0
,3,3,999919,99919,999119,999919,2,2,1,1,3,5,2,13,1,06,07,1,1,1,3,03,0,3,0,4,4,3,2,1,3,2,99,99999,2,99,  ,07,03,05, ,05,1,1,9999, ,1,06,190177,028056678,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,1,3,1,2,13,1,06,07,1,1,1,4,03,0,3,0,4,4,3,2,1,3,3,04,99999,2,99,  ,04,03,11, ,05,1,1,9999, ,1,06,081313,016552704,0,0,0,0,0,0
,3,3,999919,99919,999119,999919,2,2,1,1,3,5,2,13,1,06,07,1,1,1,1,01,0,3,0,4,4,3,3,1,3,3,08,99999,2,99,  ,04,03,11, ,05,1,1,9999, ,1,06,367717,015189042,0,0,0,0,0,0
,3,3,999919,99919,999119,999919,2,2,1,1,1,1,2,10,1,06,03,1,1,1,8,04,0,3,0,4,4,3,1,1,3,3,08,99999,2,99,  ,04,02,11, ,08,1,1,9999, ,1,06,340827,016552704,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,1,3,5,2,11,1,05,06,1,2,2,1,01,0,3,0,4,1,3,3,1,2,3,08,99999,2,99,  ,04,12,11, ,08,1,1,9999, ,1,06,458694,018722511,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,1,1,4,2,13,1,07,09,1,1,1,3,02,0,3,0,4,1,2,2,1,2,1,99,02695,2,15,  ,80,03,07, ,04,1,1,0898, ,1,06,718687,015189042,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,1,1,2,2,08,2,06,03,1,1,1,8,05,0,3,0,4,1,2,5,1,2,3,08,99999,2,99,  ,04,02,11, ,08,1,1,9999, ,1,06,480774,018722511,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,1,1,2,2,08,2,06,05,1,1,1,8,05,0,3,0,4,1,2,5,1,2,3,08,99999,2,99,  ,04,02,11, ,08,1,1,9999, ,1,06,225802,018722511,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,1,1,2,2,08,2,06,07,1,1,1,8,05,0,3,0,4,1,2,5,1,2,3,08,99999,2,99,  ,04,02,11, ,08,1,1,9999, ,1,06,070165,017302530,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,1,1,5,2,12,2,06,05,1,1,1,4,03,0,3,0,4,1,3,4,1,3,3,08,99999,2,15,  ,04,02,11, ,07,1,1,9999, ,1,06,179908,017302530,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,1,1,5,2,12,2,06,05,1,1,1,1,01,0,3,0,4,1,3,5,1,3,3,08,99999,2,15,  ,04,02,11, ,07,1,1,9999, ,1,06,535452,015189042,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,1,3,5,2,13,2,06,08,1,1,1,3,02,0,3,0,4,1,3,4,1,3,3,08,99999,2,99,  ,04,03,11, ,06,1,1,9999, ,1,06,727613,021201053,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,1,1,4,2,13,1,07,07,1,1,1,3,02,0,3,0,4,1,2,5,1,2,3,08,99999,1,99,  ,04,03,11, ,01,1,1,9999, ,1,06,887126,018722511,0,0,0,0,1,0
,3,3,999919,99919,999991,999919,2,2,1,1,1,1,2,13,2,07,08,1,1,1,4,03,0,3,0,4,1,2,1,2,2,1,99,04500,2,99,  ,80,03,07, ,06,1,1,1125, ,1,06,229179,016552704,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,2,2,2,1,2,11,2,05,04,1,2,2,1,01,0,3,0,4,1,3,1,1,3,3,08,99999,2,99,  ,04,01,11, ,09,1,1,9999, ,1,06,008350,015189042,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,2,1,1,2,2,13,2,07,07,1,1,1,3,02,0,3,0,4,1,3,4,1,3,3,08,99999,2,15,  ,04,03,11, ,05,1,1,9999, ,1,06,888488,018722511,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,1,3,5,2,13,1,06,08,1,8,8,3,02,0,3,0,4,1,3,5,1,3,3,08,99999,2,99,  ,04,03,11, ,07,1,1,9999, ,1,06,963610,015189042,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,2,2,2,1,2,12,2,04,03,1,1,1,3,02,0,3,0,4,1,3,5,2,3,3,08,99999,2,99,  ,04,01,11, ,06,1,1,9999, ,1,06,622411,018722511,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,1,1,1,2,13,2,07,07,1,1,1,3,02,0,3,0,4,1,3,5,1,3,3,08,99999,2,99,  ,04,03,11, ,03,1,1,9999, ,1,06,649189,016552704,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,1,1,5,2,11,2,06,04,1,1,1,8,04,0,3,0,4,1,3,5,1,3,3,08,99999,2,99,  ,04,03,11, ,07,1,1,9999, ,1,06,998680,017302530,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,1,2,2,2,4,1,08,1,04,06,1,2,2,2,02,0,3,0,4,1,1,1,3,1,3,08,99999,1,99,  ,04,05,11, ,08,1,1,9999, ,1,06,121285,020115441,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,2,1,2,8,1,01,2,05,02,1,2,2,8,05,0,3,0,4,2,1,1,3,1,3,08,99999,2,99,  ,04,13,11, ,09,1,1,9999, ,1,06,366959,018722511,0,0,0,0,0,0
,3,3,999919,99919,999991,999991,2,2,1,3,3,3,2,01,2,04,02,1,2,2,8,07,0,3,0,4,2,1,4,2,1,1,99,11797,2,99,  ,80,13,07, ,10,1,1,0000, ,1,06,659587,020115441,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,1,1,5,2,13,2,06,08,1,1,1,5,03,0,3,0,4,1,3,5,1,3,2,99,99999,2,15,  ,07,03,05, ,05,1,1,9999, ,1,06,720710,028056678,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,2,3,3,1,2,11,2,05,07,1,2,2,3,02,0,3,0,4,1,3,1,1,3,3,08,99999,2,99,  ,04,02,11, ,08,1,1,9999, ,1,06,834204,018722511,0,0,0,0,0,0
,3,3,999919,99919,999991,999919,2,2,2,3,3,1,2,11,1,05,07,1,2,2,5,03,0,3,0,4,1,3,6,1,3,2,99,99999,2,99,  ,07,02,05, ,08,1,1,9999, ,1,06,895048,018722511,0,0,0,0,0,0
,3,3,999919,99919,888888,999919,2,2,1,1,1,5,2,13,2,07,07,1,1,1,3,02,0,3,0,4,1,2,3,4,2,3,08,99999,2,99,  ,04,03,11, ,03,1,1,9999, ,1,06,885499,018722511,0,0,0,0,0,0
,3,3,999919,99919,888888,999919,2,2,1,1,1,3,2,13,8,07,07,1,8,8,5,03,0,3,0,4,1,4,8,4,8,3,08,99999,2,99,  ,04,03,11, ,03,1,1,9999, ,1,06,533636,017302530,0,0,0,0,1,0
,3,3,999919,99919,991999,999919,2,2,1,1,3,5,2,13,2,07,09,1,1,1,1,01,0,3,0,4,1,1,4,2,1,3,08,99999,1,99,  ,04,12,11, ,01,1,1,9999, ,1,06,019138,022542574,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,8,2,2,2,8,2,07,1,04,02,2,9,2,2,02,0,3,0,4,1,2,4,1,2,3,04,99999,2,99,  ,04,01,11, ,05,1,1,9999, ,1,06,133039,024521742,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,2,4,2,1,2,09,2,03,04,2,9,2,1,01,0,3,0,4,2,1,1,2,1,3,08,99999,1,99,  ,04,01,11, ,07,1,1,9999, ,1,06,608653,022542574,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,2,1,3,5,2,13,2,07,09,1,2,2,3,02,0,3,0,4,3,2,1,4,2,3,08,99999,2,99,  ,04,06,11, ,03,1,1,9999, ,1,06,547125,017302530,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,3,3,3,8,13,1,06,08,1,1,1,2,01,0,3,0,4,1,3,6,4,3,3,08,99999,2,15,  ,04,03,11, ,05,1,1,9999, ,1,06,527025,018722511,0,0,0,0,0,0
